shipment_id,submission_timestamp,hs_code,shc_code,origin_country,port_of_loading,importer_cr_id,is_aeo_certified,historical_avg_clearance_hours,fatoorah_validation_passed,weight_value_discrepancy,pre_arrival_filing_hours,ambient_temperature_celsius,visibility_meters,clearance_duration_hours,inspection_track
160-93075656,2025-10-01T17:00:00+03:00,851795520180,GEN,TWN,TPE,1945487440,0,68.2,1,0.0735,23.67,41.1,1833.0,93.68,RED
020-30876892,2025-05-18T22:00:00+03:00,040662807935,COL,NLD,AMS,2212218703,0,121.0,1,0.0369,3.9,44.8,8960.0,3.92,GREEN
020-31054974,2025-11-23T01:00:00+03:00,040698584637,PER,NLD,AMS,4752360382,1,21.22,1,0.0268,-44.03,40.7,4626.0,28.25,YELLOW
065-24119267,2025-08-02T15:00:00+03:00,060245242332,COL,FRA,CDG,2636602737,0,105.9,1,0.0142,-39.17,15.0,243.0,40.1,RED
176-31104858,2025-09-17T19:00:00+03:00,851772330652,VAL,TWN,TPE,4863622288,1,43.59,1,0.0674,4.14,41.3,6807.0,97.43,RED
020-66559982,2025-06-26T14:00:00+03:00,300475443628,CRT,IND,BOM,1861074393,0,41.19,1,0.0428,-17.06,17.2,4430.0,24.07,RED
160-77482488,2025-10-28T12:00:00+03:00,300413792897,COL,DEU,FRA,4692559735,0,98.57,1,0.0425,53.57,26.0,8340.0,1.05,GREEN
160-58742960,2025-09-04T20:00:00+03:00,060296612652,PER,NLD,AMS,1649589829,0,141.16,1,0.0509,34.69,30.4,9323.0,90.07,RED
065-14673899,2025-04-23T03:00:00+03:00,300427467836,COL,DEU,FRA,4765857476,0,122.87,1,0.0479,70.78,32.9,303.0,12.43,GREEN
160-54664102,2025-07-07T11:00:00+03:00,851734897692,VAL,TWN,TPE,2429254167,0,80.91,0,0.0392,60.94,34.9,9258.0,43.99,RED
020-93233272,2025-03-17T16:00:00+03:00,040644275271,PER,FRA,CDG,2362845501,0,139.06,1,0.0439,33.73,20.9,1936.0,2.64,GREEN
160-46762911,2025-11-03T07:00:00+03:00,851767366342,VAL,TWN,TPE,1075402724,0,37.08,1,0.0756,-13.69,38.3,5977.0,89.49,RED
020-79965098,2025-03-31T03:00:00+03:00,851730524924,GEN,CHN,PVG,4481386599,1,43.96,1,0.0925,43.9,28.7,2700.0,90.43,RED
065-13585307,2025-06-06T01:00:00+03:00,040644270394,COL,FRA,CDG,2458480750,1,49.66,1,0.079,26.06,25.1,2012.0,104.06,RED
160-56025516,2025-04-17T07:00:00+03:00,851774594088,GEN,TWN,TPE,1916386295,1,85.59,1,0.0393,52.66,38.7,7151.0,1.42,GREEN
020-87306432,2025-06-24T10:00:00+03:00,060276388378,COL,FRA,CDG,4846889729,0,115.83,1,0.0184,46.24,48.8,3883.0,4.37,GREEN
176-91099569,2025-09-18T22:00:00+03:00,040693257485,COL,NLD,AMS,4731902949,0,155.5,1,0.0117,9.68,30.4,4103.0,1.02,GREEN
020-12393141,2025-03-12T03:00:00+03:00,300462184259,CRT,IND,BOM,4660113818,0,107.5,1,0.0943,-18.3,33.4,7099.0,92.13,RED
020-11042218,2025-11-24T09:00:00+03:00,300458579923,COL,DEU,FRA,4628309185,0,54.46,1,0.0255,-28.37,20.0,8753.0,26.6,YELLOW
065-96883869,2025-10-13T12:00:00+03:00,851724445761,GEN,CHN,PVG,4725679109,1,32.95,1,0.0742,67.21,33.0,2404.0,2.06,GREEN
020-28383569,2025-03-24T17:00:00+03:00,851770716627,GEN,CHN,PVG,1970004767,1,134.92,1,0.0283,-23.55,19.0,5032.0,23.91,YELLOW
065-76328233,2025-06-15T12:00:00+03:00,851763656283,GEN,TWN,TPE,2958572798,0,96.92,1,0.0356,69.5,25.3,6259.0,2.83,GREEN
020-14347813,2025-05-22T05:00:00+03:00,040666292202,COL,NLD,AMS,1509215068,0,63.81,0,0.0393,5.65,38.2,7668.0,44.06,YELLOW
020-38767574,2025-03-23T17:00:00+03:00,851752369784,VAL,TWN,TPE,1131689982,1,84.34,1,0.0686,34.25,48.8,4731.0,95.93,RED
020-63574869,2025-06-26T14:00:00+03:00,851774649094,VAL,TWN,TPE,4146295580,0,62.76,1,0.0611,-16.88,25.5,7581.0,97.04,RED
065-22780865,2025-09-02T20:00:00+03:00,300482933308,COL,DEU,FRA,1251288889,0,137.25,1,0.0812,48.41,46.4,2690.0,146.82,RED
020-99797646,2025-09-10T10:00:00+03:00,851758468339,VAL,TWN,TPE,1831782005,0,111.75,1,0.0863,42.92,43.8,704.0,107.44,RED
065-33863228,2025-03-12T06:00:00+03:00,300435913040,CRT,IND,BOM,2866682140,1,27.39,1,0.0742,6.04,32.7,7599.0,94.79,RED
176-10267743,2025-03-31T18:00:00+03:00,851796919298,VAL,TWN,TPE,4508079886,0,135.84,1,0.099,22.88,12.2,7671.0,103.13,RED
065-12196333,2025-04-22T09:00:00+03:00,300419560718,CRT,IND,BOM,2196339455,1,87.66,1,0.0247,-43.17,26.8,2195.0,24.92,YELLOW
176-65795845,2025-03-03T10:00:00+03:00,060254220430,COL,FRA,CDG,4704374557,0,94.4,1,0.0537,-23.48,39.7,3203.0,89.0,RED
065-53160269,2025-10-10T18:00:00+03:00,060222719551,COL,NLD,AMS,1848339037,1,22.8,1,0.0796,60.5,24.0,6690.0,1.15,GREEN
065-41727188,2025-11-04T14:00:00+03:00,851758422433,GEN,CHN,PVG,4294617819,0,82.78,1,0.0351,20.23,44.1,1993.0,2.44,GREEN
020-37565197,2025-08-22T05:00:00+03:00,851725107478,GEN,TWN,TPE,4394183287,0,71.3,1,0.0352,52.56,23.6,8571.0,1.84,GREEN
160-79085835,2025-09-19T10:00:00+03:00,300415816545,CRT,IND,BOM,2050910092,0,111.01,1,0.0612,57.63,26.9,3597.0,94.77,RED
160-59685942,2025-03-17T05:00:00+03:00,060251297732,COL,FRA,CDG,1763721808,1,100.06,1,0.0821,11.59,48.5,6617.0,146.74,RED
020-20011971,2025-10-07T19:00:00+03:00,851717570030,GEN,CHN,PVG,4607036843,1,21.02,1,0.0182,1.68,39.6,167.0,13.5,GREEN
176-39389945,2025-03-30T22:00:00+03:00,300426189956,CRT,DEU,FRA,1487200803,0,109.09,0,0.0568,-28.48,17.2,7223.0,138.72,RED
020-48862123,2025-08-24T20:00:00+03:00,040678818247,PER,FRA,CDG,4579790630,1,66.47,1,0.0938,33.51,37.9,6006.0,87.35,RED
160-56892372,2025-09-11T22:00:00+03:00,040622825011,PER,FRA,CDG,4395709197,1,108.34,1,0.0697,-2.11,34.4,2184.0,91.27,RED
065-24598108,2025-03-06T00:00:00+03:00,040676564166,COL,FRA,CDG,1420546132,0,45.55,0,0.0887,19.59,44.5,5179.0,167.89,RED
020-75158322,2025-06-19T12:00:00+03:00,851732898157,VAL,TWN,TPE,2713866922,1,30.14,1,0.0004,22.55,21.8,3164.0,1.01,GREEN
176-39648079,2025-06-04T23:00:00+03:00,851776832297,VAL,TWN,TPE,1687055077,1,163.1,1,0.0476,57.62,35.9,1590.0,1.17,GREEN
020-62967377,2025-09-19T13:00:00+03:00,851735139832,GEN,CHN,PVG,4942734474,1,66.09,1,0.0725,8.06,21.0,3993.0,94.28,RED
160-47711481,2025-06-30T07:00:00+03:00,300479204870,COL,DEU,FRA,4719286890,0,33.19,1,0.0219,18.58,43.8,3917.0,3.63,GREEN
065-82290290,2025-04-03T07:00:00+03:00,300436096597,CRT,DEU,FRA,4935594332,1,89.84,1,0.0661,26.23,32.2,2118.0,81.3,RED
160-58977375,2025-07-19T20:00:00+03:00,851756696130,GEN,TWN,TPE,2347114586,0,93.17,1,0.0196,1.88,44.4,7574.0,2.61,GREEN
160-78357467,2025-05-27T18:00:00+03:00,851737703331,VAL,CHN,PVG,1930232206,0,58.03,1,0.0245,-31.76,33.3,5069.0,26.62,YELLOW
160-95084129,2025-09-30T05:00:00+03:00,851798091083,GEN,TWN,TPE,4390185836,0,43.46,1,0.0707,6.05,48.7,6559.0,92.94,RED
160-57402929,2025-10-18T21:00:00+03:00,300453643792,COL,DEU,FRA,4431651408,1,54.67,0,0.0092,-41.19,19.7,237.0,102.09,YELLOW
065-44212829,2025-11-28T03:00:00+03:00,851723022574,VAL,TWN,TPE,1829517405,0,137.61,1,0.0492,-24.68,27.6,4177.0,30.64,YELLOW
160-40556921,2025-04-16T05:00:00+03:00,060297797117,COL,FRA,CDG,1872679738,0,92.83,1,0.0526,41.55,31.6,9229.0,103.63,RED
176-39602901,2025-04-22T02:00:00+03:00,060298551427,COL,NLD,AMS,2231236855,1,59.79,1,0.0272,26.86,44.0,6205.0,1.65,GREEN
176-30230020,2025-06-19T00:00:00+03:00,300487133440,COL,DEU,FRA,4307555197,1,149.35,0,0.0931,47.01,12.2,6322.0,93.98,RED
160-75532552,2025-05-08T17:00:00+03:00,060299809345,PER,NLD,AMS,1887975716,0,51.75,1,0.094,28.68,38.5,6812.0,98.41,RED
176-51204556,2025-11-02T07:00:00+03:00,300410851257,CRT,DEU,FRA,2707374563,1,113.68,1,0.0827,8.71,13.3,1131.0,113.44,RED
160-96042778,2025-04-26T01:00:00+03:00,300469962528,CRT,DEU,FRA,4852368017,0,117.4,1,0.0392,-10.02,23.7,2171.0,25.95,RED
065-37032798,2025-07-02T04:00:00+03:00,060240671219,COL,FRA,CDG,1708203956,0,87.0,1,0.0515,14.12,31.0,7748.0,100.91,RED
065-38945769,2025-10-13T13:00:00+03:00,851710743465,VAL,CHN,PVG,2821280464,0,153.31,1,0.0957,41.13,39.2,5553.0,87.03,RED
176-69493721,2025-06-10T22:00:00+03:00,300453015945,CRT,IND,BOM,4430714656,0,100.15,1,0.0466,-46.38,17.7,113.0,36.48,RED
176-81023761,2025-10-29T20:00:00+03:00,060221901519,PER,NLD,AMS,4020132485,1,162.09,1,0.035,-24.32,18.4,7820.0,19.7,RED
160-43666763,2025-09-25T02:00:00+03:00,040622032226,COL,NLD,AMS,1175894017,0,3.45,1,0.0048,-37.87,36.2,9487.0,28.33,RED
020-81440450,2025-07-19T04:00:00+03:00,300427526169,CRT,DEU,FRA,1692230702,1,92.97,1,0.047,7.1,16.0,5255.0,2.25,GREEN
160-53633156,2025-11-24T04:00:00+03:00,851757664508,GEN,CHN,PVG,1762388153,0,105.88,1,0.083,9.47,24.8,8140.0,99.33,RED
160-48920141,2025-03-21T04:00:00+03:00,300447288768,COL,DEU,FRA,4501038107,0,13.48,0,0.095,27.92,29.0,7089.0,120.53,RED
065-71965370,2025-04-03T10:00:00+03:00,060220357861,COL,FRA,CDG,2810089272,0,43.91,1,0.0447,9.51,31.8,4996.0,1.8,GREEN
020-59935342,2025-05-11T11:00:00+03:00,060260524625,PER,FRA,CDG,1001797994,0,105.25,0,0.0414,60.17,16.6,8386.0,54.65,YELLOW
020-28547275,2025-05-19T19:00:00+03:00,060217327242,COL,NLD,AMS,1933027387,0,163.31,1,0.0533,31.49,28.2,2036.0,105.77,RED
160-24826981,2025-07-24T03:00:00+03:00,851746522087,GEN,TWN,TPE,4571538551,1,158.39,1,0.0739,69.76,17.2,2060.0,0.5,GREEN
065-23563768,2025-05-13T05:00:00+03:00,851710135406,GEN,TWN,TPE,4209592797,0,81.33,1,0.0917,12.41,31.0,3382.0,96.41,RED
176-46251823,2025-05-15T09:00:00+03:00,060255924574,COL,FRA,CDG,2881556149,0,30.89,1,0.0534,-19.83,36.2,6698.0,94.18,RED
065-96683969,2025-11-22T03:00:00+03:00,060271933148,COL,FRA,CDG,4400533447,1,13.89,0,0.0242,33.12,41.8,4782.0,46.88,RED
176-75033676,2025-10-17T19:00:00+03:00,060258687943,COL,FRA,CDG,2945164632,1,82.18,1,0.0105,-38.74,28.7,4380.0,24.76,YELLOW
065-93339237,2025-11-08T00:00:00+03:00,851728692200,VAL,TWN,TPE,4805208310,0,91.77,1,0.0624,67.88,47.3,5194.0,96.91,RED
020-77589026,2025-07-04T07:00:00+03:00,851750380816,GEN,CHN,PVG,4507236834,1,116.55,1,0.0896,36.1,22.5,4607.0,96.6,RED
065-18024743,2025-07-13T09:00:00+03:00,300455306853,CRT,IND,BOM,4225133048,0,74.59,1,0.0435,-19.65,42.9,2762.0,26.53,YELLOW
160-72385693,2025-07-24T15:00:00+03:00,851779746518,VAL,CHN,PVG,4938787265,0,55.37,1,0.0883,58.06,23.9,7128.0,88.66,RED
176-84016079,2025-06-05T16:00:00+03:00,300430386442,CRT,IND,BOM,2468586738,1,145.82,1,0.0571,-47.55,34.4,985.0,98.6,RED
065-90659212,2025-05-09T14:00:00+03:00,300417316934,COL,IND,BOM,4359830521,0,68.4,1,0.0529,-25.51,27.9,7254.0,93.05,RED
065-40860800,2025-11-03T16:00:00+03:00,851734940207,GEN,CHN,PVG,4271246796,1,25.1,1,0.03,50.4,13.2,1720.0,0.78,GREEN
176-49162779,2025-09-09T07:00:00+03:00,851775126483,GEN,CHN,PVG,4796860756,0,68.68,1,0.031,-19.23,20.6,8955.0,26.46,YELLOW
065-60745472,2025-04-17T23:00:00+03:00,300423110070,COL,DEU,FRA,1207359415,1,150.9,1,0.0367,-11.99,28.1,3275.0,28.09,RED
176-95308833,2025-10-15T20:00:00+03:00,040672123490,PER,FRA,CDG,1195960566,0,65.0,1,0.0438,67.8,15.0,6387.0,2.7,GREEN
020-64593596,2025-11-18T14:00:00+03:00,851753215109,GEN,TWN,TPE,1799219435,0,123.3,1,0.0979,-19.2,19.1,9431.0,108.36,RED
176-55300852,2025-09-14T19:00:00+03:00,300432134579,CRT,DEU,FRA,4466532969,0,152.29,1,0.0157,64.39,23.2,7600.0,1.88,GREEN
176-83463617,2025-06-01T15:00:00+03:00,300480891822,CRT,DEU,FRA,2140350711,0,12.47,1,0.0492,8.16,25.4,2858.0,3.0,GREEN
020-16628986,2025-11-07T22:00:00+03:00,300429989430,CRT,DEU,FRA,2051869867,1,72.5,1,0.0986,23.8,26.9,2971.0,102.62,RED
065-58929240,2025-06-20T03:00:00+03:00,300487242425,COL,IND,BOM,4959468118,1,55.77,1,0.0594,-39.7,14.4,6296.0,94.02,RED
065-57024865,2025-03-09T18:00:00+03:00,851757193218,GEN,TWN,TPE,4457477877,1,77.79,0,0.0532,-0.53,45.7,8168.0,122.96,RED
020-49551372,2025-06-12T22:00:00+03:00,300424972410,CRT,DEU,FRA,2342287237,0,11.85,1,0.0328,41.95,28.0,8675.0,1.04,GREEN
160-52296099,2025-09-12T01:00:00+03:00,300463429285,CRT,DEU,FRA,2411366652,0,20.23,1,0.0676,-33.29,21.5,5321.0,93.67,RED
176-63976927,2025-08-25T14:00:00+03:00,300491054174,CRT,DEU,FRA,1563012388,1,82.35,1,0.0449,-3.29,12.0,1053.0,36.28,YELLOW
065-43835964,2025-06-13T11:00:00+03:00,851768178707,VAL,TWN,TPE,1666416593,0,155.35,1,0.0248,52.16,22.5,5415.0,1.7,GREEN
065-15385913,2025-07-02T11:00:00+03:00,060287333569,PER,NLD,AMS,2767778697,0,17.5,1,0.0719,68.8,17.4,8985.0,97.06,RED
176-53852430,2025-07-21T20:00:00+03:00,851725893187,GEN,CHN,PVG,1186861824,1,17.37,1,0.0458,59.49,13.5,7147.0,1.68,GREEN
176-15971420,2025-07-19T15:00:00+03:00,851798170240,VAL,CHN,PVG,4043604767,0,40.82,0,0.0449,33.21,12.7,8572.0,69.05,YELLOW
176-30118105,2025-10-10T00:00:00+03:00,300491709271,COL,DEU,FRA,1904884143,0,22.75,1,0.0021,18.7,47.0,3346.0,0.84,GREEN
160-86851028,2025-08-12T19:00:00+03:00,040689782008,COL,NLD,AMS,2724808554,0,66.35,1,0.09,65.28,16.9,3305.0,86.08,RED
020-63065803,2025-10-07T21:00:00+03:00,851769480516,GEN,CHN,PVG,1555078299,1,86.45,1,0.0685,16.32,38.1,7281.0,98.63,RED
160-21797572,2025-08-02T09:00:00+03:00,300416535119,COL,DEU,FRA,4510139491,1,132.87,1,0.0605,19.92,45.2,111.0,143.09,RED
160-51199036,2025-07-20T21:00:00+03:00,300492663040,COL,DEU,FRA,1405423994,0,35.12,1,0.0246,61.15,30.5,1869.0,2.52,GREEN
176-45464489,2025-10-30T02:00:00+03:00,300429960753,CRT,IND,BOM,4947603098,0,3.48,1,0.0169,29.64,20.1,6238.0,2.42,GREEN
020-78535769,2025-08-16T06:00:00+03:00,300412469456,COL,IND,BOM,1580666002,0,119.05,1,0.0383,-20.88,20.7,4380.0,22.94,YELLOW
065-33239839,2025-04-13T20:00:00+03:00,851772960358,VAL,CHN,PVG,4839273402,0,79.48,0,0.0454,-47.53,35.6,2348.0,65.76,RED
176-91136647,2025-03-30T17:00:00+03:00,851744355066,GEN,TWN,TPE,1358344849,0,63.18,1,0.0439,7.92,37.5,5229.0,1.03,GREEN
020-42237274,2025-06-29T08:00:00+03:00,851756736705,VAL,CHN,PVG,2882414736,0,139.41,1,0.0647,34.16,50.0,5226.0,97.73,RED
065-32062564,2025-03-29T15:00:00+03:00,851782194560,VAL,CHN,PVG,2948711506,1,41.36,1,0.0514,-3.34,48.3,2396.0,102.01,RED
160-54933941,2025-03-14T17:00:00+03:00,851769994192,VAL,TWN,TPE,2240049894,0,65.42,1,0.0721,52.58,14.5,8970.0,96.94,RED
020-32294407,2025-05-12T18:00:00+03:00,851741451524,GEN,TWN,TPE,2269961754,0,75.85,0,0.0702,46.44,28.9,5161.0,100.75,RED
160-44736215,2025-04-20T07:00:00+03:00,851786488058,VAL,TWN,TPE,4780944864,0,52.06,1,0.0609,-0.03,29.7,6177.0,99.4,RED
160-41179916,2025-05-29T06:00:00+03:00,300453547380,COL,IND,BOM,4150295046,0,43.91,1,0.0529,34.45,36.7,6873.0,94.81,RED
020-86117532,2025-04-02T16:00:00+03:00,300454687759,COL,DEU,FRA,1904034709,0,110.37,1,0.0325,54.64,40.9,1548.0,1.21,GREEN
065-64643212,2025-06-21T08:00:00+03:00,040636091819,PER,NLD,AMS,4938286721,0,106.7,1,0.0308,56.37,39.0,7211.0,2.83,GREEN
020-66120121,2025-08-07T04:00:00+03:00,851770710395,GEN,CHN,PVG,4841705390,1,120.52,1,0.0396,66.59,47.0,2533.0,1.02,GREEN
065-32532670,2025-11-26T16:00:00+03:00,851718809566,VAL,TWN,TPE,2146539025,0,77.81,1,0.0822,42.92,40.3,4795.0,90.89,RED
176-58805206,2025-09-26T20:00:00+03:00,851769871545,GEN,CHN,PVG,2499280708,1,145.92,1,0.0469,4.7,24.1,2951.0,0.5,GREEN
176-34838830,2025-10-11T08:00:00+03:00,300412384156,CRT,DEU,FRA,2458124980,0,65.16,1,0.0778,55.16,17.1,8607.0,97.73,RED
176-50877654,2025-08-02T22:00:00+03:00,300449429976,COL,IND,BOM,4779060548,0,16.34,1,0.0846,-9.03,36.1,7286.0,100.41,RED
160-21354185,2025-10-27T15:00:00+03:00,300491755523,CRT,DEU,FRA,4710829134,0,135.15,1,0.021,-37.38,23.7,7561.0,28.14,YELLOW
176-68868292,2025-06-21T05:00:00+03:00,851770314807,GEN,TWN,TPE,4325363149,1,16.17,1,0.0123,-25.86,26.5,6517.0,23.78,YELLOW
160-64291524,2025-03-27T01:00:00+03:00,851753762011,GEN,CHN,PVG,1831848982,0,159.69,1,0.0525,49.22,41.2,954.0,119.96,RED
065-18668032,2025-08-24T10:00:00+03:00,851799940356,GEN,CHN,PVG,1165939428,0,89.47,0,0.098,60.07,33.5,5018.0,107.42,RED
020-86451696,2025-08-02T12:00:00+03:00,040660157190,COL,NLD,AMS,1703958696,0,96.2,1,0.0019,46.21,41.6,8042.0,0.5,GREEN
020-85368569,2025-04-01T17:00:00+03:00,060282300993,PER,NLD,AMS,1177643651,1,62.36,1,0.0149,-18.04,30.6,218.0,39.14,YELLOW
160-51334534,2025-11-03T01:00:00+03:00,040697732974,PER,NLD,AMS,2502305669,0,152.89,1,0.018,20.18,33.7,5070.0,1.91,GREEN
160-40925532,2025-08-13T19:00:00+03:00,040678807713,PER,FRA,CDG,4975966443,1,28.27,1,0.0415,-11.92,42.9,744.0,37.58,RED
160-91511864,2025-11-22T14:00:00+03:00,060287875106,PER,NLD,AMS,4504488695,0,70.26,1,0.0862,58.75,27.9,8858.0,96.78,RED
065-10820022,2025-07-26T01:00:00+03:00,060269068945,PER,NLD,AMS,1457882310,0,44.08,1,0.0439,-21.48,15.3,5127.0,26.04,YELLOW
065-78280776,2025-05-04T19:00:00+03:00,300468010091,COL,DEU,FRA,1953198985,1,66.94,1,0.0328,40.99,30.5,7875.0,1.79,GREEN
176-71630627,2025-07-30T09:00:00+03:00,060218050811,COL,FRA,CDG,4362066833,1,48.12,1,0.0134,3.92,43.8,2244.0,4.25,GREEN
176-25805702,2025-03-29T03:00:00+03:00,300454105213,CRT,IND,BOM,4386265424,0,59.29,1,0.0832,-25.49,23.1,9906.0,100.88,RED
020-10108879,2025-08-22T11:00:00+03:00,851792708627,VAL,TWN,TPE,4049256069,0,9.85,1,0.093,9.55,48.7,6605.0,99.42,RED
176-67397833,2025-10-03T04:00:00+03:00,300476372523,CRT,IND,BOM,2516170592,0,77.34,1,0.0037,23.68,41.4,4618.0,2.11,GREEN
065-86790694,2025-03-02T12:00:00+03:00,851793516972,GEN,TWN,TPE,2544564637,0,57.62,0,0.0768,8.6,36.1,5999.0,105.83,RED
065-52508601,2025-08-07T20:00:00+03:00,851781793735,GEN,CHN,PVG,1206311426,0,134.62,1,0.0398,-34.07,38.2,585.0,36.01,YELLOW
065-97362137,2025-05-14T11:00:00+03:00,851793702322,VAL,TWN,TPE,2713920314,0,85.71,0,0.036,-44.44,39.5,1430.0,76.73,YELLOW
065-90780173,2025-11-17T19:00:00+03:00,851795965392,VAL,TWN,TPE,4694851254,0,99.17,1,0.0114,1.34,47.5,1867.0,2.56,GREEN
020-25697536,2025-06-22T15:00:00+03:00,851749124853,VAL,TWN,TPE,4657065663,0,132.5,1,0.0804,4.63,24.5,6244.0,92.86,RED
020-92217444,2025-10-07T17:00:00+03:00,300467565893,COL,IND,BOM,1064023577,0,131.16,0,0.0963,25.2,17.6,173.0,93.43,RED
065-51225862,2025-08-09T16:00:00+03:00,300422887196,CRT,DEU,FRA,4762537754,1,112.63,1,0.0753,-0.3,23.9,5666.0,90.2,RED
160-37479950,2025-11-03T04:00:00+03:00,851772625478,GEN,CHN,PVG,2423195744,1,145.77,1,0.0408,-42.99,42.3,4477.0,31.84,RED
176-56582386,2025-05-18T22:00:00+03:00,300431903291,CRT,DEU,FRA,2026754688,0,56.15,1,0.0893,71.04,16.8,3921.0,80.01,RED
020-72070036,2025-03-06T16:00:00+03:00,300472919889,CRT,DEU,FRA,1731904556,0,119.85,1,0.0005,-9.16,48.2,7694.0,31.71,RED
160-26717889,2025-11-19T21:00:00+03:00,851755940873,VAL,TWN,TPE,1402568138,0,31.24,1,0.0547,-23.83,29.9,5772.0,97.26,RED
176-54244666,2025-10-26T23:00:00+03:00,300447598487,CRT,IND,BOM,4215283301,0,104.85,0,0.0215,-18.21,39.4,8694.0,56.81,RED
160-44115503,2025-11-26T05:00:00+03:00,060275032172,COL,FRA,CDG,2121128543,0,163.13,1,0.0665,51.52,20.1,4000.0,89.87,RED
065-99806680,2025-10-23T14:00:00+03:00,851733708155,VAL,CHN,PVG,4473314143,0,59.09,1,0.0201,53.23,35.9,5017.0,1.88,GREEN
176-82925384,2025-07-07T04:00:00+03:00,300414493851,CRT,IND,BOM,4897072017,1,22.06,1,0.0583,59.3,30.8,3852.0,1.54,GREEN
160-70824019,2025-09-28T03:00:00+03:00,040621208904,COL,NLD,AMS,1175403392,0,71.42,1,0.035,5.72,28.8,6700.0,3.2,GREEN
020-80953975,2025-08-09T19:00:00+03:00,300479783175,COL,IND,BOM,1927460908,0,72.78,1,0.0442,-1.79,19.1,6459.0,20.53,RED
020-47323827,2025-03-28T13:00:00+03:00,060256647252,COL,NLD,AMS,4629563587,0,102.9,1,0.0827,53.96,28.1,2706.0,80.71,RED
020-74390595,2025-11-22T02:00:00+03:00,851730445510,VAL,TWN,TPE,4889484605,0,35.96,1,0.0526,67.18,30.5,2054.0,80.35,RED
176-26675997,2025-05-15T10:00:00+03:00,300495049442,COL,DEU,FRA,2505277390,0,156.31,0,0.018,-22.02,27.5,1968.0,65.61,RED
065-49164705,2025-03-18T06:00:00+03:00,851745429235,GEN,CHN,PVG,2023991302,0,80.98,1,0.0011,6.82,17.6,3329.0,0.5,GREEN
065-40232384,2025-03-15T06:00:00+03:00,851789161074,VAL,CHN,PVG,1043185594,0,129.04,1,0.0608,43.52,26.0,232.0,94.79,RED
176-61380672,2025-06-22T17:00:00+03:00,300434313502,COL,IND,BOM,2770663292,1,22.19,1,0.0894,64.46,22.9,4961.0,0.5,GREEN
176-22934072,2025-07-22T18:00:00+03:00,851790407654,GEN,TWN,TPE,4689619477,0,55.98,1,0.0186,6.51,49.0,5646.0,0.97,GREEN
065-44345772,2025-07-31T17:00:00+03:00,851711345171,GEN,TWN,TPE,1819416521,1,40.66,1,0.0169,-8.15,24.6,1040.0,38.58,YELLOW
020-89523376,2025-08-03T17:00:00+03:00,300441192927,CRT,DEU,FRA,1753304705,1,66.73,1,0.0158,-42.4,31.2,1962.0,26.9,YELLOW
065-71191158,2025-08-10T09:00:00+03:00,300493585892,CRT,DEU,FRA,2581872496,0,6.45,1,0.0787,31.53,48.0,7244.0,91.68,RED
065-10509094,2025-08-24T17:00:00+03:00,300469467403,COL,IND,BOM,4708853377,0,29.31,1,0.0003,20.17,47.7,7658.0,4.8,GREEN
160-80813388,2025-09-01T02:00:00+03:00,300417363865,COL,DEU,FRA,4402939515,0,77.73,1,0.0415,17.54,32.6,7952.0,1.18,GREEN
020-49546516,2025-05-30T09:00:00+03:00,851732202919,VAL,CHN,PVG,4429893483,0,26.08,1,0.0291,5.97,21.4,8601.0,0.8,GREEN
176-99296692,2025-10-10T19:00:00+03:00,300441512723,COL,IND,BOM,4254851465,0,146.13,1,0.0612,4.98,13.8,2779.0,104.34,RED
065-25939500,2025-05-18T06:00:00+03:00,851745422655,GEN,CHN,PVG,4167051304,0,69.18,1,0.0014,-16.42,12.4,9516.0,27.73,RED
020-31225568,2025-08-13T10:00:00+03:00,300444368862,CRT,DEU,FRA,2158584979,0,132.6,1,0.0323,-19.15,29.0,1505.0,28.89,YELLOW
176-10574516,2025-11-24T22:00:00+03:00,040680140518,PER,NLD,AMS,2933519424,0,77.31,1,0.013,18.83,47.0,5663.0,2.9,GREEN
160-92624520,2025-09-12T16:00:00+03:00,851726202090,VAL,TWN,TPE,2334970284,0,8.0,1,0.0457,57.07,35.3,8756.0,0.63,GREEN
160-54657644,2025-09-07T10:00:00+03:00,851774060514,VAL,CHN,PVG,1764176730,0,59.46,1,0.0796,42.6,22.2,559.0,110.07,RED
020-85659594,2025-06-18T01:00:00+03:00,040659748834,PER,FRA,CDG,1568509522,1,80.99,1,0.0276,64.5,24.7,1553.0,0.5,GREEN
065-43521914,2025-05-03T03:00:00+03:00,060259447401,PER,NLD,AMS,4863712604,0,58.09,1,0.0729,49.12,40.3,355.0,103.03,RED
176-72644583,2025-03-24T22:00:00+03:00,300437485434,COL,IND,BOM,2730869412,0,100.13,1,0.0925,-15.95,30.5,6279.0,95.77,RED
020-79304443,2025-09-02T02:00:00+03:00,040677677978,PER,FRA,CDG,2606404212,1,93.3,1,0.0603,15.77,16.1,4742.0,102.69,RED
160-54446329,2025-06-28T11:00:00+03:00,851742509316,GEN,CHN,PVG,2969455671,1,159.1,1,0.0107,66.69,32.0,4319.0,1.7,GREEN
176-51100092,2025-10-20T14:00:00+03:00,300452898193,CRT,DEU,FRA,1591017426,0,63.07,1,0.0867,48.28,29.9,8544.0,97.67,RED
176-73530394,2025-07-26T16:00:00+03:00,851730086148,GEN,CHN,PVG,2048938195,0,46.35,1,0.0215,8.68,43.5,1568.0,1.23,GREEN
